,mean,mean_se,mean_ci_lower,mean_ci_upper
2021-03-21 00:00:00,685.7755242670545,0.36891807154478345,649.8716161636758,725.1024158731145
2021-03-21 01:00:00,668.4041326394259,0.37527593662235975,633.4067885377484,706.7383355955466
2021-03-21 02:00:00,618.8844519016832,0.3815278675316611,587.5316335416085,653.1207062445657
2021-03-21 03:00:00,647.800752170077,0.3876789893980799,613.4983575239037,685.414324053249
2021-03-21 04:00:00,634.4226660532728,0.39373402693495935,600.7749580235883,671.32404945682
2021-03-21 05:00:00,638.059401385563,0.39969734688583375,603.6049631900461,675.9119114849798
2021-03-21 06:00:00,578.1455630294803,0.40557299500511146,548.4044913565431,610.6680054911116
2021-03-21 07:00:00,586.0900841728,0.41136472799949864,555.2631540148175,619.8708818366504
2021-03-21 08:00:00,630.4222218430114,0.4170760417935062,595.2382518596694,669.2045023277991
2021-03-21 09:00:00,672.9595057881037,0.4227101960773035,633.3191693140358,716.9030478344441
2021-03-21 10:00:00,683.8455296132786,0.42827023608255005,642.6466049930624,729.6300252840138
2021-03-21 11:00:00,689.4556408816463,0.4485214563435102,645.8350258493718,738.2035077705187
2021-03-21 12:00:00,689.0912482209637,0.4659726619963301,643.9055224742092,739.8052989767019
2021-03-21 13:00:00,687.2680239477255,0.4804661983660088,640.9561391866289,739.4223608849624
2021-03-21 14:00:00,687.1190352194741,0.4929141723690506,639.6933935266159,740.6916345245975
2021-03-21 15:00:00,686.3236578604216,0.5050554374342197,637.8901281945972,741.1943043908872
2021-03-21 16:00:00,685.6769118377341,0.5156933655812445,636.3602637915568,741.6909078836673
2021-03-21 17:00:00,686.9711085935353,0.5261162416572138,636.5650163093403,744.3796744493227
2021-03-21 18:00:00,683.3142501894272,0.5353987212644801,632.5159000056541,741.2756284838556
2021-03-21 19:00:00,681.6913791969987,0.5439074787131479,630.335086863516,740.4001972550587
2021-03-21 20:00:00,681.5577689946592,0.5522851619123463,629.4776824513582,741.2160451434839
2021-03-21 21:00:00,685.3131659561158,0.5605376479211719,632.0334304255848,746.5007846880272
2021-03-21 22:00:00,680.2686877363758,0.5686703873118881,626.9090515112183,741.6293365782902
2021-03-21 23:00:00,683.023818733811,0.5766884462809237,628.6072010117882,745.7475087591791
2021-03-22 00:00:00,679.9138174533578,0.48354367948254995,645.8612585899932,716.9622506917549
2021-03-22 01:00:00,676.7682528641076,0.49110254541509973,642.4591534364573,714.1359544744979
2021-03-22 02:00:00,632.413070754259,0.4985468185224505,601.1609774058171,666.3749060683836
2021-03-22 03:00:00,657.8855308912251,0.5058815577078801,624.13957105203,694.6786467434654
2021-03-22 04:00:00,641.6533839699292,0.513111460233944,608.7767821283733,677.4950295440354
2021-03-22 05:00:00,637.348576806624,0.5202408969056238,604.3888392216287,673.3110155472973
2021-03-22 06:00:00,577.5709768879541,0.5272739430623814,549.0217393383956,608.5962895651529
2021-03-22 07:00:00,579.5206478849442,0.5342144056899163,550.4556187010809,611.1466432958612
2021-03-22 08:00:00,629.5622516687383,0.5410658476494933,596.0022257079306,666.2827085316984
2021-03-22 09:00:00,673.5636946168785,0.5478316089556601,635.7585311720527,715.1361541071525
2021-03-22 10:00:00,679.3800935582273,0.5545148258308735,640.6098503484491,722.0850643255811
2021-03-22 11:00:00,684.8549810997844,0.5807307939687484,643.822078225059,730.282263953131
2021-03-22 12:00:00,685.2211429065694,0.602873466858658,642.6667382439655,732.5178497187215
2021-03-22 13:00:00,684.3980482908943,0.6209866979392403,640.7147564082576,733.1000976016023
2021-03-22 14:00:00,699.147241664166,0.6362885417947167,652.9114440895418,750.9097162514629
2021-03-22 15:00:00,687.3485014173658,0.6512309404743652,641.3414697207104,738.92965615536
2021-03-22 16:00:00,685.5837837761568,0.6641421611510326,638.9053290185166,738.0270088937338
2021-03-22 17:00:00,686.2011398992273,0.6768071236433875,638.6151802875182,739.7865095534071
2021-03-22 18:00:00,686.7105309195896,0.6881208366954601,638.3180803892195,741.31552721911
2021-03-22 19:00:00,677.9790284454172,0.6983334330799752,629.8917109573391,732.2849697438407
2021-03-22 20:00:00,678.2611783568813,0.7083988153717287,629.4893382510392,733.4387039879005
2021-03-22 21:00:00,688.1902441246488,0.7183231720353123,637.629387883028,745.555391602556
2021-03-22 22:00:00,681.9638424772554,0.7281122697398232,631.4846928668004,739.2941321902633
2021-03-22 23:00:00,683.4297926358486,0.7377714925425631,632.1485273628913,741.7796160747369
2021-03-23 00:00:00,693.9433595271518,0.6504915925126816,659.4905672457043,731.3001007011397
2021-03-23 01:00:00,691.8420116688866,0.6602842773118228,657.0543685038554,729.6025173489182
2021-03-23 02:00:00,635.0895242511821,0.669933833897578,604.1797458393637,668.5490762051824
2021-03-23 03:00:00,663.1534711703331,0.6794463604712597,629.6593173919637,699.5238402390374
2021-03-23 04:00:00,649.4803806544878,0.688827534101251,616.6161550536693,685.1723956294181
2021-03-23 05:00:00,641.6406609412702,0.6980826503431781,608.970689860992,677.1407505516037
2021-03-23 06:00:00,580.8322811366008,0.7072166582540302,552.464419337592,611.5490847500558
2021-03-23 07:00:00,580.6545292305192,0.7162341912453744,551.9526232366892,611.7641644144023
2021-03-23 08:00:00,637.0260973855256,0.7251395946532911,603.5177237784702,673.541885933821
2021-03-23 09:00:00,678.7764039686734,0.7339369501447256,641.3933804988804,719.6871900982633
2021-03-23 10:00:00,686.1066767391502,0.7426300975968908,647.6693917158358,728.2396557300202
2021-03-23 11:00:00,691.6565500212915,0.7776212685131861,650.9905950240153,736.4455844639159
2021-03-23 12:00:00,699.16908674682,0.8069301081169113,656.3381468405371,746.5439365321432
2021-03-23 13:00:00,697.8907467712583,0.8307333889287848,653.9829550547962,746.596279538349
