gdate,Day,Hour,jdate,D,D_hat,w,w_hat,reward_real,reward_hat,retailer_benefit,optimum_policy,consumer_cost,consume_real,consume_hat,w-price,price,,,,
9/9/2021 1:00,1400/06/18,1,1400-06-18 01:00:00,40797.4,41732.39,909.4,882.0594927,-15133632.34,-14807282.16,30972857.39,1840,61240122.07,33282.67504,33574.33888,-106.52762,802.87238,,,,
9/9/2021 2:00,1400/06/18,2,1400-06-18 02:00:00,39510.8,40659.84,869.1,851.3592834,-13894723.53,-13873217.8,29445750.53,1790,57235197.58,31974.97072,32590.74769,-66.22761995,802.87238,,,,
9/9/2021 3:00,1400/06/18,3,1400-06-18 03:00:00,38598.3,39438.4,859.9,841.0673055,-13538006.34,-13394452.36,27712058.1,1740,54788070.78,31487.397,31851.08321,-57.02761995,802.87238,,,,
9/9/2021 4:00,1400/06/18,4,1400-06-18 04:00:00,37343.4,38586.74,870.3,830.2106634,-13327000.56,-12858039.09,26635625.39,1740,53289626.51,30626.22213,30975.36483,-67.42761995,802.87238,,,,
9/9/2021 5:00,1400/06/18,5,1400-06-18 05:00:00,36587.5,37813.58,859.5,819.4971742,-12988745.44,-12531546.44,25100996.13,1690,51078487,30223.95681,30583.50128,-56.62761995,802.87238,,,,
9/9/2021 6:00,1400/06/18,6,1400-06-18 06:00:00,36197,37238.4,840.1,811.342518,-12435805.12,-12161766.72,25161744.49,1690,50033354.74,29605.53535,29979.36494,-37.22761995,802.87238,,,,
9/9/2021 7:00,1400/06/18,7,1400-06-18 07:00:00,35606.1,36426.05,843.2,815.244037,-12297919.67,-11980308.63,24700850.03,1690,49296689.37,29169.63868,29390.72985,-40.32761995,802.87238,,,,
9/9/2021 8:00,1400/06/18,8,1400-06-18 08:00:00,35722.4,36833.5,851,827.2260626,-12341731.98,-12208956.29,25785663.28,1740,50469127.23,29005.24554,29517.82311,-48.12761995,802.87238,,,,
9/9/2021 9:00,1400/06/18,9,1400-06-18 09:00:00,37128.1,38432.52,876.7,860.8405723,-13223284.2,-13328241.81,27550645.51,1790,53997213.91,30166.04129,30965.64506,-73.82761995,802.87238,,,,
9/9/2021 10:00,1400/06/18,10,1400-06-18 10:00:00,39125.5,40463.35,913.4,882.3566785,-14605783.9,-14364102.43,29633718.77,1840,58845286.58,31981.13401,32558.49428,-110.52762,802.87238,,,,
9/9/2021 11:00,1400/06/18,11,1400-06-18 11:00:00,40288.7,41804.62,909.5,897.5997829,-14766009.99,-15028086.66,31837433.31,1890,61369453.3,32470.61021,33485.04968,-106.62762,802.87238,,,,
9/9/2021 12:00,1400/06/18,12,1400-06-18 12:00:00,41596.4,42957.42,902.9,924.5132929,-14896128.4,-15931310.9,34220345.03,1940,64012601.83,32996.18651,34464.21165,-100.02762,802.87238,,,,
9/9/2021 13:00,1400/06/18,13,1400-06-18 13:00:00,42328.1,43583.29,968,1009.729286,-16212508.86,-17766304.49,37583543.27,2090,70008561,33496.91914,35190.23313,-165.12762,802.87238,,,,
9/9/2021 14:00,1400/06/18,14,1400-06-18 14:00:00,42194.6,43250.19,1008.9,1036.795069,-16989697.88,-18126547.81,38095048.62,2140,72074444.39,33679.64691,34966.5008,-206.02762,802.87238,,,,
9/9/2021 15:00,1400/06/18,15,1400-06-18 15:00:00,42502.1,43236.32,1029.3,1060.099157,-17433808.89,-18520645.3,39318803.03,2190,74186420.82,33875.078,34941.3452,-226.42762,802.87238,,,,
9/9/2021 16:00,1400/06/18,16,1400-06-18 16:00:00,42445.4,43264.26,1014.8,1050.271612,-17047430.89,-18281756.57,39483919.56,2190,73578781.35,33597.61705,34813.38801,-211.92762,802.87238,,,,
9/9/2021 17:00,1400/06/18,17,1400-06-18 17:00:00,42093.3,42879.7,1005.4,1033.718667,-16861986.67,-17893442.12,38057708.53,2140,71781681.88,33542.842,34619.55885,-202.52762,802.87238,,,,
9/9/2021 18:00,1400/06/18,18,1400-06-18 18:00:00,41164.9,42123.52,1022.3,1028.684341,-16900537.85,-17452775.23,36955357.83,2140,70756433.53,33063.75398,33932.22691,-219.42762,802.87238,,,,
9/9/2021 19:00,1400/06/18,19,1400-06-18 19:00:00,39784.6,41302.92,964,970.961603,-15323436.54,-16077878.04,34207505.63,2040,64854378.7,31791.36211,33117.43326,-161.12762,802.87238,,,,
9/9/2021 20:00,1400/06/18,20,1400-06-18 20:00:00,40789,41911.44,951.2,956.0070616,-15585803.21,-16133564.33,34042330.48,1990,65213936.9,32770.82257,33751.97732,-148.32762,802.87238,,,,
9/9/2021 21:00,1400/06/18,21,1400-06-18 21:00:00,42916.1,44017.77,983.4,986.9343839,-17020782.76,-17549501.35,36575470.94,2040,70617036.45,34616.19434,35563.66388,-180.52762,802.87238,,,,
9/9/2021 22:00,1400/06/18,22,1400-06-18 22:00:00,43065.2,44099.92,982.7,983.293391,-17062130.78,-17487519.02,36714746.88,2040,70839008.44,34725.00414,35569.28009,-179.82762,802.87238,,,,
9/9/2021 23:00,1400/06/18,23,1400-06-18 23:00:00,41947.9,43210.69,944.2,919.2527361,-16044148.9,-15891125.08,33841905.25,1940,65930203.05,33984.64075,34574.0066,-141.32762,802.87238,,,,
9/10/2021 0:00,1400/06/18,24,1400-06-19 00:00:00,40825.7,42175.05,927.8,900.2631749,-15403618.26,-15227524.2,31949475.08,1890,62756711.61,33204.60932,33829.05049,-124.92762,802.87238,,,,
9/10/2021 1:00,1400/06/19,1,1400-06-19 01:00:00,39360.1,40958.4,904.5,888.866268,-14486681.61,-14697147.65,29966369.58,1840,58939732.79,32032.46347,33069.42378,-101.62762,802.87238,,,,
9/10/2021 2:00,1400/06/19,2,1400-06-19 02:00:00,37782.6,39857.21,877.9,855.5303579,-13483136.42,-13697444.82,28016787.17,1790,54983060.01,30716.7933,32020.94395,-75.02761995,802.87238,,,,
9/10/2021 3:00,1400/06/19,3,1400-06-19 03:00:00,36797.4,38654.97,870.1,848.6563843,-12962215.33,-13127508.71,27408210.27,1790,53332640.93,29794.77147,30937.1589,-67.22761995,802.87238,,,,
9/10/2021 4:00,1400/06/19,4,1400-06-19 04:00:00,36030.5,37884.41,849.1,836.1315765,-12407787.25,-12756348.75,26037210.38,1740,50852784.88,29225.73844,30512.7784,-46.22761995,802.87238,,,,
9/10/2021 5:00,1400/06/19,5,1400-06-19 05:00:00,35132.1,37071.13,850.7,826.0929092,-12131570.85,-12262937.64,25364067.13,1740,49627208.83,28521.38438,29689.00352,-47.82761995,802.87238,,,,
9/10/2021 6:00,1400/06/19,6,1400-06-19 06:00:00,34385.2,36248.39,845,815.6957913,-11912752.54,-11931538.79,23825505.08,1690,47651010.16,28195.864,29254.87397,-42.12761995,802.87238,,,,
9/10/2021 7:00,1400/06/19,7,1400-06-19 07:00:00,33240.8,34816.53,835.2,818.1835505,-11324076.85,-11511329.94,23179647.74,1690,45827801.45,27117.04228,28138.74695,-32.32761995,802.87238,,,,
9/10/2021 8:00,1400/06/19,8,1400-06-19 08:00:00,32280.9,34030.83,823.5,827.5692969,-10628970.54,-11286865.36,23658655.73,1740,44916596.81,25814.1361,27277.14863,-20.62761995,802.87238,,,,
9/10/2021 9:00,1400/06/19,9,1400-06-19 09:00:00,32689.3,34398.31,835.7,856.9693964,-10851638.1,-11850628.64,24783339.08,1790,46486615.27,25970.17613,27657.06382,-32.82761995,802.87238,,,,
9/10/2021 10:00,1400/06/19,10,1400-06-19 10:00:00,33593.6,35566.74,891.8,880.2065895,-12112575.6,-12580734.42,25757219.53,1840,49982370.73,27164.33192,28585.86738,-88.92761995,802.87238,,,,
9/10/2021 11:00,1400/06/19,11,1400-06-19 11:00:00,35339,36658.89,921.3,890.3956435,-13356975.81,-13187428.23,26638562.2,1840,53352513.83,28995.93143,29621.50214,-118.42762,802.87238,,,,
9/10/2021 12:00,1400/06/19,12,1400-06-19 12:00:00,36893.6,38020.5,928.5,915.1029237,-13935266.12,-14060388.67,28861084.28,1890,56731616.53,30016.72832,30729.63337,-125.62762,802.87238,,,,
9/10/2021 13:00,1400/06/19,13,1400-06-19 13:00:00,38049.6,39059.87,993.5,999.8816307,-15146214.02,-15695433.89,33432961.61,2090,63725389.65,30490.61706,31394.58394,-190.62762,802.87238,,,,
9/10/2021 14:00,1400/06/19,14,1400-06-19 14:00:00,39104,39619.45,1002.2,1026.509977,-15590686.59,-16364452.74,35400285.78,2140,66581658.96,31112.92475,31883.67013,-199.32762,802.87238,,,,
9/10/2021 15:00,1400/06/19,15,1400-06-19 15:00:00,39682.2,39833.54,1008.3,1048.127709,-15785460.11,-16781685.11,37000254.32,2190,68571174.55,31311.03861,32022.2144,-205.42762,802.87238,,,,
9/10/2021 16:00,1400/06/19,16,1400-06-19 16:00:00,39422.6,39729.77,1050,1038.40851,-16652106.24,-16510143.78,36158859.26,2190,69463071.74,31718.2976,31798.93774,-247.12762,802.87238,,,,
9/10/2021 17:00,1400/06/19,17,1400-06-19 17:00:00,39026.2,39386.83,1026.9,1025.353346,-16128396.7,-16241493.12,34964491.9,2140,67221285.3,31411.81556,31679.79737,-224.02762,802.87238,,,,
9/10/2021 18:00,1400/06/19,18,1400-06-19 18:00:00,38579,38864.63,1032,1023.387878,-16059666.12,-15981091.09,34484709.42,2140,66604041.66,31123.38395,31231.73809,-229.12762,802.87238,,,,
9/10/2021 19:00,1400/06/19,19,1400-06-19 19:00:00,37310.3,38342.13,973.7,966.1139776,-14751858.34,-14988216.47,30794523.23,1990,60298239.92,30300.62308,31027.84314,-170.82762,802.87238,,,,
9/10/2021 20:00,1400/06/19,20,1400-06-19 20:00:00,38773.6,39305.77,947.7,952.3832548,-14735635.26,-15046489.32,32413110.98,1990,61884381.51,31097.67915,31597.55118,-144.82762,802.87238,,,,
9/10/2021 21:00,1400/06/19,21,1400-06-19 21:00:00,40968,41565.69,976.4,986.4952426,-16078956.77,-16561109.03,35029861.57,2040,67187775.11,32935.18388,33575.64905,-173.52762,802.87238,,,,
9/10/2021 22:00,1400/06/19,22,1400-06-19 22:00:00,41141.9,42216.01,987.5,981.9216284,-16416646.65,-16706300.4,34994472.09,2040,67827765.39,33248.9046,34027.76743,-184.62762,802.87238,,,,
9/10/2021 23:00,1400/06/19,23,1400-06-19 23:00:00,40568.5,41757.01,942.1,919.3001477,-15466294.37,-15357689.08,32764706.83,1940,63697295.58,32833.65751,33411.69718,-139.22762,802.87238,,,,
9/11/2021 0:00,1400/06/19,24,1400-06-20 00:00:00,39530.7,41094.72,939.8,903.5933265,-15194889.53,-14918207.83,30726077.95,1890,61115857.01,32336.43228,33019.73884,-136.92762,802.87238,,,,
9/11/2021 1:00,1400/06/20,1,1400-06-20 01:00:00,38108.3,40203.86,938.5,895.9041104,-14618915.5,-14412417.44,29642830.27,1890,58880661.28,31153.78903,32174.01789,-135.62762,802.87238,,,,
9/11/2021 2:00,1400/06/20,2,1400-06-20 02:00:00,36887.8,39177.54,880.2,860.636765,-13213873.94,-13581900.76,27316479.23,1790,53744227.12,30024.70789,31562.44613,-77.32761995,802.87238,,,,
9/11/2021 3:00,1400/06/20,3,1400-06-20 03:00:00,35571.7,37829.74,878.6,854.000599,-12708843.55,-12966535.05,26366583.22,1790,51784270.31,28929.75995,30366.57133,-75.72761995,802.87238,,,,
9/11/2021 4:00,1400/06/20,4,1400-06-20 04:00:00,34546.6,36984.15,873,847.6471545,-12383919.7,-12704492.72,24597613.7,1740,49365453.11,28370.95006,29975.89894,-70.12761995,802.87238,,,,
9/11/2021 5:00,1400/06/20,5,1400-06-20 05:00:00,34128.3,36287.4,859.7,837.5252996,-11966166.93,-12248446.34,24505796.79,1740,48438130.65,27838.00612,29249.13753,-56.82761995,802.87238,,,,
9/11/2021 6:00,1400/06/20,6,1400-06-20 06:00:00,33842.4,35841.98,836.4,824.7636788,-11400692.34,-11828232.27,24633346.73,1740,47434731.41,27261.33989,28682.71863,-33.52761995,802.87238,,,,
9/11/2021 7:00,1400/06/20,7,1400-06-20 07:00:00,33155.4,35258.22,844.8,827.3357371,-11333576.69,-11689090.15,24019455.15,1740,46686608.54,26831.38422,28257.1866,-41.92761995,802.87238,,,,
9/11/2021 8:00,1400/06/20,8,1400-06-20 08:00:00,34283.4,36173.1,830.4,836.7410256,-11427891.42,-12193127.45,25035669.65,1740,47891452.49,27523.82327,29144.32799,-27.52761995,802.87238,,,,
9/11/2021 9:00,1400/06/20,9,1400-06-20 09:00:00,36876.8,38494.93,824.4,865.6468837,-11995875.53,-13459046.33,28100964.13,1790,52092715.2,29102.07553,31095.92741,-21.52761995,802.87238,,,,
9/11/2021 10:00,1400/06/20,10,1400-06-20 10:00:00,38832.6,40564.85,858,892.4066204,-13227160.21,-14640661.85,30277555.54,1840,56731875.97,30832.54129,32811.63881,-55.12761995,802.87238,,,,
9/11/2021 11:00,1400/06/20,11,1400-06-20 11:00:00,40064.6,42069.92,878.2,899.2166899,-13944003.25,-15163591.39,32130590.97,1890,60018597.48,31755.87168,33726.22319,-75.32761995,802.87238,,,,
9/11/2021 12:00,1400/06/20,12,1400-06-20 12:00:00,41554.4,43485.4,869.2,916.0962652,-14241856.4,-16106852.85,33451649.83,1890,61935362.64,32770.03314,35164.10549,-66.32761995,802.87238,,,,
9/11/2021 13:00,1400/06/20,13,1400-06-20 13:00:00,42762.4,44240.34,922.4,996.3703817,-15228374.84,-17685453.07,38553014.88,2090,69009764.55,33019.0261,35499.75671,-119.52762,802.87238,,,,
9/11/2021 14:00,1400/06/20,14,1400-06-20 14:00:00,42854.5,44220.45,940.4,1027.063004,-15523442.66,-18279282.38,39604257.37,2140,70651142.7,33014.55266,35595.25035,-137.52762,802.87238,,,,
9/11/2021 15:00,1400/06/20,15,1400-06-20 15:00:00,43278.2,44383.84,947.7,1048.58742,-15668569.36,-18710743.55,41078534.81,2190,72415673.53,33066.5176,35687.52244,-144.82762,802.87238,,,,
9/11/2021 16:00,1400/06/20,16,1400-06-20 16:00:00,43272.5,44361.84,951.6,1037.505385,-15766075.74,-18411413.58,41035536.35,2190,72567687.83,33135.93052,35491.6974,-148.72762,802.87238,,,,
9/11/2021 17:00,1400/06/20,17,1400-06-20 17:00:00,43017.4,43902.85,943.2,1025.261049,-15653515.65,-18101321.49,39724613.09,2140,71031644.39,33192.35719,35310.65871,-140.32762,802.87238,,,,
9/11/2021 18:00,1400/06/20,18,1400-06-20 18:00:00,41907.2,43260.06,953.6,1028.200664,-15506669.77,-17911325.68,38584549.12,2140,69597888.66,32522.37788,34840.13637,-150.72762,802.87238,,,,
9/11/2021 19:00,1400/06/20,19,1400-06-20 19:00:00,40674.5,42183.06,907.5,970.1551166,-14310305.96,-16400415.96,35716631.41,2040,64337243.34,31537.86438,33809.88397,-104.62762,802.87238,,,,
9/11/2021 20:00,1400/06/20,20,1400-06-20 20:00:00,41703.4,42955.44,901.6,956.5342643,-14714794.47,-16548807.31,35527023.74,1990,64956612.68,32641.51391,34601.59856,-98.72761995,802.87238,,,,
9/11/2021 21:00,1400/06/20,21,1400-06-20 21:00:00,43306.8,44662.89,953.8,990.4199828,-16224546.17,-17697571.45,38654496.44,2090,71103588.77,34020.85587,35737.50885,-150.92762,802.87238,,,,
9/11/2021 22:00,1400/06/20,22,1400-06-20 22:00:00,43145.8,44562.89,969.4,986.8363998,-16755498.85,-17764259.74,37009360.56,2040,70520358.26,34568.80307,36002.44121,-166.52762,802.87238,,,,
9/11/2021 23:00,1400/06/20,23,1400-06-20 23:00:00,42109,43540.34,896.8,929.7940779,-14928145.81,-16283151.3,34730244.66,1940,64586536.28,33292.02901,35025.28504,-93.92761995,802.87238,,,,
9/12/2021 0:00,1400/06/20,24,1400-06-21 00:00:00,40986.5,42326.09,886,913.7447054,-14453479.36,-15618724.07,32756869.7,1890,61663828.42,32626.36424,34186.18784,-83.12761995,802.87238,,,,
9/12/2021 1:00,1400/06/21,1,1400-06-21 01:00:00,39606.8,41426.6,872.1,923.1711182,-13463895.99,-15330781.62,32973499.65,1940,59901291.62,30876.95444,33213.30427,-69.22761995,802.87238,,,,
9/12/2021 2:00,1400/06/21,2,1400-06-21 02:00:00,37852.6,39804.38,836.6,887.7035488,-12415425.68,-14255743.41,29781587.69,1840,54612439.06,29680.6734,32118.2526,-33.72761995,802.87238,,,,
9/12/2021 3:00,1400/06/21,3,1400-06-21 03:00:00,36561.2,38522.49,827.4,879.1210841,-11793400.04,-13601576.23,28866320.71,1840,52453120.79,28507.13087,30943.5787,-24.52761995,802.87238,,,,
9/12/2021 4:00,1400/06/21,4,1400-06-21 04:00:00,35937.8,37907.9,818.2,868.0780441,-11558962.12,-13308176.57,27457832.77,1790,50575757,28254.61285,30661.24447,-15.32761995,802.87238,,,,
9/12/2021 5:00,1400/06/21,5,1400-06-21 05:00:00,35266,37220.96,810.6,860.4366801,-11184752.96,-12899208.1,27027749.95,1790,49397255.87,27596.23233,29982.93402,-7.727619951,802.87238,,,,
9/12/2021 6:00,1400/06/21,6,1400-06-21 06:00:00,34853.5,36789.16,799,848.6436236,-10815389.59,-12493589.1,26828663.53,1790,48459442.7,27072.31436,29443.66457,3.872380049,802.87238,,,,
9/12/2021 7:00,1400/06/21,7,1400-06-21 07:00:00,34149.5,36096.62,805,847.8284604,-10871493.33,-12403476.95,25254276.42,1740,46997263.07,27009.9213,29259.40217,-2.127619951,802.87238,,,,
9/12/2021 8:00,1400/06/21,8,1400-06-21 08:00:00,34404.7,36497.65,819.5,851.2264401,-11092247.3,-12450209.75,26272180.62,1790,48456675.22,27070.76828,29252.40373,-16.62761995,802.87238,,,,
9/12/2021 9:00,1400/06/21,9,1400-06-21 09:00:00,36682.7,38699.3,823.1,876.2555852,-11739527.8,-13598577.8,29007230.76,1840,52486286.35,28525.15563,31037.92554,-20.22761995,802.87238,,,,
9/12/2021 10:00,1400/06/21,10,1400-06-21 10:00:00,39004.4,40627.2,870.3,912.4098986,-13393213.86,-14959822.35,31384718.31,1890,58171146.03,30778.38414,32791.88963,-67.42761995,802.87238,,,,
9/12/2021 11:00,1400/06/21,11,1400-06-21 11:00:00,40570.2,42345.62,872.7,925.4878762,-13805755.07,-15728765.92,33768494.06,1940,61380004.2,31639.17742,33990.21495,-69.82761995,802.87238,,,,
9/12/2021 12:00,1400/06/21,12,1400-06-21 12:00:00,42398,43823.07,869.1,940.3531338,-14337689.26,-16661897.09,35333635.79,1940,64009014.31,32994.33727,35437.5319,-66.22761995,802.87238,,,,
9/12/2021 13:00,1400/06/21,13,1400-06-21 13:00:00,43251.9,44453.93,940.2,1020.011018,-15662291.52,-18190837.13,39973659.58,2140,71298242.63,33316.93581,35667.92282,-137.32762,802.87238,,,,
9/12/2021 14:00,1400/06/21,14,1400-06-21 14:00:00,43216.4,44436.94,957.5,1046.080302,-15896072.33,-18667397.62,40923047.83,2190,72715192.49,33203.28424,35690.18092,-154.62762,802.87238,,,,
9/12/2021 15:00,1400/06/21,15,1400-06-21 15:00:00,43626.3,44702.22,968.7,1064.165613,-16138808.04,-19054666,42360414.28,2240,74638030.36,33320.54927,35811.46726,-165.82762,802.87238,,,,
9/12/2021 16:00,1400/06/21,16,1400-06-21 16:00:00,43441.4,44615.16,979,1067.291364,-16334400.81,-19099834.97,42079018.24,2240,74747819.86,33369.56244,35791.22931,-176.12762,802.87238,,,,
9/12/2021 17:00,1400/06/21,17,1400-06-21 17:00:00,43215.4,44229.38,957.1,1051.598871,-15885505.67,-18724213.19,40926214.48,2190,72697225.83,33195.08029,35610.94197,-154.22762,802.87238,,,,
9/12/2021 18:00,1400/06/21,18,1400-06-21 18:00:00,42465.6,43506.2,975.8,1055.411603,-16078410.4,-18515927.46,40013129.56,2190,72169950.36,32954.31524,35087.59504,-172.92762,802.87238,,,,
9/12/2021 19:00,1400/06/21,19,1400-06-21 19:00:00,41065.5,42463.68,931.1,994.5359853,-14834870.81,-16929259.91,36928647.37,2090,66598388.98,31865.25789,34044.53969,-128.22762,802.87238,,,,
9/12/2021 20:00,1400/06/21,20,1400-06-21 20:00:00,41940.7,43091.67,930.8,976.917893,-15332345.58,-16925613.23,36541980.49,2040,67206671.65,32944.44689,34651.0456,-127.92762,802.87238,,,,
9/12/2021 21:00,1400/06/21,21,1400-06-21 21:00:00,43591.8,44812.93,974.3,1010.967605,-16858561.96,-18300295.97,38610484.6,2090,72327608.52,34606.51125,36203.52597,-171.42762,802.87238,,,,
9/12/2021 22:00,1400/06/21,22,1400-06-21 22:00:00,43449.7,44707.9,978.3,1011.243876,-16906147.92,-18264692.17,38422906.36,2090,72235202.2,34562.2977,36123.21933,-175.42762,802.87238,,,,
9/12/2021 23:00,1400/06/21,23,1400-06-21 23:00:00,42403.7,43666.18,911.7,954.8631308,-15214574.77,-16779570.12,35989636.89,1990,66418786.43,33376.27459,35145.49798,-108.82762,802.87238,,,,
9/13/2021 0:00,1400/06/21,24,1400-06-22 00:00:00,41359.5,42541.09,902.1,941.8326932,-14791770.22,-16211613.41,34036976.64,1940,63620517.08,32794.08097,34425.67566,-99.22761995,802.87238,,,,
9/13/2021 1:00,1400/06/22,1,1400-06-22 01:00:00,39433.3,40807.76,896.9,859.2515049,-14514254.16,-14113706.09,28905519.89,1790,57934028.22,32365.37889,32851.16408,-94.02761995,802.87238,,,,
9/13/2021 2:00,1400/06/22,2,1400-06-22 02:00:00,38068.3,39731.02,857.6,824.3533444,-13300454.93,-13102037.8,27370152.58,1740,53971062.44,31017.85198,31787.43167,-54.72761995,802.87238,,,,
9/13/2021 3:00,1400/06/22,3,1400-06-22 03:00:00,36781.7,38551.49,853.9,818.9968991,-12936160.67,-12764713.32,25332999.03,1690,51205320.38,30299.00614,31171.57913,-51.02761995,802.87238,,,,
9/13/2021 4:00,1400/06/22,4,1400-06-22 04:00:00,35749.7,37564.72,845.7,810.8904527,-12400248.19,-12258321.04,24759440.81,1690,49559937.2,29325.40662,30234.22215,-42.82761995,802.87238,,,,
9/13/2021 5:00,1400/06/22,5,1400-06-22 05:00:00,35216.3,36841.78,835.8,802.5818214,-12009533.06,-11841805.57,24547841.92,1690,48566908.04,28737.81541,29509.27931,-32.92761995,802.87238,,,,
9/13/2021 6:00,1400/06/22,6,1400-06-22 06:00:00,34717.2,36413.3,830.9,789.8968645,-11895188.95,-11595420.3,23166199.02,1640,46956576.92,28632.0591,29359.32733,-28.02761995,802.87238,,,,
9/13/2021 7:00,1400/06/22,7,1400-06-22 07:00:00,33975.8,35805.25,838.5,791.7721209,-11793509.82,-11441408.35,22546208.99,1640,46133228.62,28130.01745,28900.76084,-35.62761995,802.87238,,,,
9/13/2021 8:00,1400/06/22,8,1400-06-22 08:00:00,34361,36328.06,847,790.7812017,-12099538.93,-11587231.04,22656279.51,1640,46855357.37,28570.33986,29305.78272,-44.12761995,802.87238,,,,
9/13/2021 9:00,1400/06/22,9,1400-06-22 09:00:00,36429.2,38350.15,856.9,805.3168057,-12876665.75,-12388514.16,25038044.67,1690,50791376.18,30054.06874,30766.80897,-54.02761995,802.87238,,,,
9/13/2021 10:00,1400/06/22,10,1400-06-22 10:00:00,38709.8,40392.23,913.9,836.5269267,-14810408.19,-13610197.72,26775091.82,1740,56395908.2,32411.44149,32539.77196,-111.02762,802.87238,,,,
9/13/2021 11:00,1400/06/22,11,1400-06-22 11:00:00,40829.5,41933.67,905.4,849.7754992,-15232914.84,-14268666.92,29765929.9,1790,60231759.57,33649.02769,33582.20362,-102.52762,802.87238,,,,
9/13/2021 12:00,1400/06/22,12,1400-06-22 12:00:00,42494.4,43432.49,907.1,856.6640665,-15896687.6,-14955187.43,30945178,1790,62738553.21,35049.47107,34914.94043,-104.22762,802.87238,,,,
9/13/2021 13:00,1400/06/22,13,1400-06-22 13:00:00,43738.1,44170.99,974,919.1196177,-17497864.29,-16240814.98,34708289.32,1940,69704017.89,35929.90613,35339.93762,-171.12762,802.87238,,,,
9/13/2021 14:00,1400/06/22,14,1400-06-22 14:00:00,43935,44137.42,1002.6,939.5646403,-18317995.29,-16760882.36,34253518.42,1940,70889509,36540.98402,35677.97604,-199.72762,802.87238,,,,
9/13/2021 15:00,1400/06/22,15,1400-06-22 15:00:00,44650.7,44439.45,1013.9,952.2916212,-18713153.02,-17009290.88,36030986.61,1990,73457292.65,36913.21239,35722.86157,-211.02762,802.87238,,,,
9/13/2021 16:00,1400/06/22,16,1400-06-22 16:00:00,44401.8,44361.55,995.8,955.2889425,-18134671.96,-17057924.33,36211068.21,1990,72480412.13,36422.31765,35712.59661,-192.92762,802.87238,,,,
